Root Name	Associated Name	Association Weight
Makkedah	Israel	1
Malchiah	Eleazar	1
Malchiah	Hammelech	1
Malchiah	Hashum	1
Malchiah	Miamin	1
Malchiah	Rechab	1
Malchiah	Shemaiah	1
Malchiah	Shimeon	1
Malchiah	Zechariah	1
Mallothi	Hothir	1
Malluch	Adaiah	1
Malluch	Baanah	1
Malluch	Harim	1
Malluch	Hattush	1
Malluch	Jashub	1
Malluch	Ramoth	1
Malluch	Shemariah	1
Manaen	Herod	1
Manaen	Saul	1
Manasseh	Abiezer	1
Manasseh	Abner	1
Manasseh	Adnah	1
Manasseh	Amon	1
Manasseh	Aner	1
Manasseh	Argob	2
Manasseh	Asenath	1
Manasseh	Asher	3
Manasseh	Ashriel	1
Manasseh	Asriel	1
Manasseh	Bashan	6
Manasseh	Benjamin	2
Manasseh	Canaan	1
Manasseh	David	1
Manasseh	Dor	3
Manasseh	Eleazar	1
Manasseh	Elihu	1
Manasseh	Ephraim	8
Manasseh	Gaddi	1
Manasseh	Gamaliel	2
Manasseh	Gilead	7
Manasseh	Golan	2
Manasseh	Gozan	1
Manasseh	Habor	1
Manasseh	Halah	1
Manasseh	Hanniel	1
Manasseh	Hara	1
Manasseh	Helek	1
Manasseh	Hepher	1
Manasseh	Hezekiah	1
Manasseh	Hoglah	2
Manasseh	Ibleam	2
Manasseh	Iddo	1
Manasseh	Israel	3
Manasseh	Issachar	1
Manasseh	Jaasiel	1
Manasseh	Jediael	1
Manasseh	Jerusalem	2
Manasseh	Joel	1
Manasseh	Joseph	4
Manasseh	Joshua	1
Manasseh	Jozabad	1
Manasseh	Judah	4
Manasseh	Machir	3
Manasseh	Mahlah	2
Manasseh	Megiddo	1
Manasseh	Michmethah	1
Manasseh	Milcah	2
Manasseh	Moses	2
Manasseh	Naphtali	2
Manasseh	Noah	2
Manasseh	Og	1
Manasseh	On	1
Manasseh	Pedahzur	2
Manasseh	Pedaiah	1
Manasseh	Philistines	1
Manasseh	Phinehas	1
Manasseh	Potipherah	1
Manasseh	Reuben	1
Manasseh	Saul	1
Manasseh	Shechem	1
Manasseh	Shiloh	1
Manasseh	Shimei	1
Manasseh	Sihon	1
Manasseh	Simeon	3
Manasseh	Susi	1
Manasseh	Taanach	2
Manasseh	Tanach	1
Manasseh	Tappuah	1
Manasseh	Tirzah	1
Manasseh	Zebulun	3
Manasseh	Zechariah	1
Maon	Juttah	1
Maon	Ziph	1
Marcus	Aristarchus	1
Marcus	Demas	1
Marcus	Lucas	1
Mareshah	Adullam	1
Mareshah	Israel	1
Mareshah	Ziph	1
Mark	Cyprus	1
Mark	Job	1
Marsena	Media	1
Marsena	Memucan	1
Marsena	Persia	1
Martha	Jesus	2
Martha	Lazarus	2
Martha	Mary	1
Mary	Cleophas	1
Mary	James	4
Mary	Jesus	2
Mary	Joanna	1
Mary	John	1
Mary	Joseph	2
Mary	Joses	3
Mary	Magdalene	11
Mary	Mark	1
Mary	Martha	1
Mary	Salome	1
Massa	Hadad	1
Massa	Tema	1
Massah	Meribah	1
Matred	Mezahab	1
Matri	Saul	1
Mattan	Gedaliah	1
Mattan	Jucal	1
Mattan	Pashur	1
Mattan	Shelemiah	1
Mattaniah	Abda	1
Mattaniah	Abdi	1
Mattaniah	Akkub	1
Mattaniah	Asaph	3
Mattaniah	Bezaleel	1
Mattaniah	Binnui	1
Mattaniah	Eliah	1
Mattaniah	Eliathah	1
Mattaniah	Galal	1
Mattaniah	Hanani	1
Mattaniah	Hananiah	1
Mattaniah	Hothir	1
Mattaniah	Jaasau	1
Mattaniah	Jeduthun	1
Mattaniah	Jerimoth	1
Mattaniah	Mallothi	1
Mattaniah	Manasseh	1
Mattaniah	Meshullam	1
Mattaniah	Micah	1
Mattaniah	Micha	2
Mattaniah	Michaiah	1
Mattaniah	Obadiah	1
Mattaniah	Shebuel	1
Mattaniah	Zabdi	1
Mattaniah	Zaccur	1
Mattaniah	Zechariah	1
Mattaniah	Zichri	1
Mattatha	Nathan	1
Mattathias	Amos	1
Mattathias	Esli	1
Mattathias	Naum	1
Matthew	James	2
Matthew	Judas	1
Matthew	Simon	2
Matthew	Thomas	2
Matthew	Zelotes	1
Mebunnai	Hushathite	1
Medan	Dedan	1
Medan	Ishbak	2
Medan	Midian	2
Medan	Sheba	1
Medan	Shuah	2
Medeba	Dibon	1
Media	Persia	1
Megiddo	Dor	1
Mehetabel	Matred	2
Mehetabel	Mezahab	1
Mehujael	Lamech	1
Mehujael	Methusael	1
Mehuman	Abagtha	1
Mehuman	Carcas	1
Mehuman	Zethar	1
Mejarkon	Japho	1
Mejarkon	Rakkon	1
Melatiah	Gibeon	1
Melatiah	Meronothite	1
Melatiah	Mizpah	1
Melchi	Addi	1
Melchi	Cosam	1
Melchi	Elmodam	1
Melchi	Janna	1
Melchiah	Maaseiah	1
Melchiah	Zephaniah	1
Melchizedek	Salem	1
Melea	Mattatha	1
Melea	Menan	1
Melea	Nathan	1
Melech	Tahrea	1
Melech	Tarea	1
Melzar	Azariah	1
Melzar	Hananiah	1
Melzar	Mishael	1
Memucan	Media	1
Memucan	Persia	1
Memucan	Vashti	1
Menahem	Israel	3
Menahem	Jabesh	1
Menahem	Pekahiah	1
Menahem	Samaria	2
Menahem	Shallum	1
Menahem	Tiphsah	1
Menahem	Tirzah	1
Menan	Mattatha	1
Menan	Nathan	1
Mephibosheth	Adriel	1
Mephibosheth	Barzillai	1
Mephibosheth	Jerusalem	1
Mephibosheth	Jonathan	2
Mephibosheth	Micha	1
Mephibosheth	Michal	1
Mephibosheth	Saul	2
Merab	Michal	1
Meraioth	Ahitub	4
Meraioth	Amariah	2
Meraioth	Helkai	1
Merari	Aaron	3
Merari	Abdi	2
Merari	Abihail	1
Merari	Asaiah	1
Merari	Beno	1
Merari	Eleazar	1
Merari	Ethan	2
Merari	Gad	2
Merari	Ithamar	2
Merari	Jaaziah	2
Merari	Joah	1
Merari	Jokneam	1
Merari	Kish	2
Merari	Kishi	1
Merari	Kushaiah	1
Merari	Libni	1
Merari	Mahali	1
Merari	Malluch	1
Merari	Meshullam	1
Merari	Moses	1
Merari	Mushi	5
Merari	Reuben	2
Merari	Rimmon	1
Merari	Shimei	1
Merari	Shoham	1
Merari	Tabor	1
Merari	Zaccur	1
Merari	Zebulun	3
Merari	Zechariah	1
Merari	Zimmah	1
Merari	Zuriel	1
Mered	Epher	1
Mered	Jalon	1
Mered	Miriam	1
Mered	Shammai	1
Meremoth	Binnui	1
Meremoth	Eleazar	1
Meremoth	Eliashib	1
Meremoth	Jeshua	1
Meremoth	Jozabad	1
Meremoth	Noadiah	1
Meremoth	Obadiah	1
Meremoth	Phinehas	1
Meremoth	Uriah	1
Meres	Marsena	1
Meres	Media	1
Meres	Memucan	1
Meres	Persia	1
Meribah	Israel	1
Meribah	Selah	1
Meronothite	Gibeon	1
Meronothite	Mizpah	1
Mesha	Moab	1
Meshach	Abednego	12
Meshach	Azariah	1
Meshech	Tubal	4
Meshelemiah	Asaph	1
Meshelemiah	Jathniel	1
Meshelemiah	Jediael	1
Meshelemiah	Zebadiah	1
Meshelemiah	Zechariah	1
Meshullam	Abijah	1
Meshullam	Adaiah	1
Meshullam	Ahitub	2
Meshullam	Akkub	1
Meshullam	Amariah	1
Meshullam	Besodeiah	1
Meshullam	Hananiah	1
Meshullam	Heber	2
Meshullam	Ithiel	1
Meshullam	Jachan	1
Meshullam	Jashub	1
Meshullam	Jehohanan	1
Meshullam	Joed	1
Meshullam	Joiarib	1
Meshullam	Maaseiah	1
Meshullam	Malluch	1
Meshullam	Meraioth	2
Meshullam	Mijamin	1
Meshullam	Pedaiah	1
Meshullam	Ramoth	1
Meshullam	Shabbethai	1
Meshullam	Sheba	1
Meshullam	Zadok	2
Meshullam	Zia	1
Mesopotamia	Cappadocia	1
Mesopotamia	Charran	1
Mesopotamia	Pontus	1
Methusael	Lamech	1
Miamin	Bilgah	1
Miamin	Eleazar	1
Miamin	Maadiah	1
Mibhar	Haggeri	1
Mibsam	Mishma	1
Micah	Ahaz	1
Micah	Asaiah	1
Micah	Asaph	1
Micah	Baal	1
Micah	Hezekiah	2
Micah	Jerusalem	1
Micah	Jesiah	1
Micah	Jotham	1
Micah	Judah	1
Micah	Melech	2
Micah	Pithon	2
Micah	Samaria	1
Micah	Tahrea	1
Micah	Tarea	1
Micah	Zichri	1
Micaiah	Amon	2
Micaiah	Imlah	1
Micaiah	Joash	2
Micha	Abda	1
Micha	Asaph	2
Micha	Galal	1
Micha	Hashabiah	1
Micha	Jeduthun	1
Micha	Rehob	1
Micha	Zabdi	1
Michaiah	Abijah	1
Michaiah	Elioenai	1
Michaiah	Gemariah	1
Michaiah	Gibeah	1
Michaiah	Hananiah	1
Michaiah	Jeroboam	1
Michaiah	Judah	1
Michaiah	Uriel	1
Michaiah	Zaccur	1
Michaiah	Zechariah	1
Michal	Adriel	1
Michal	Barzillai	1
Michal	David	2
Michal	Gallim	1
Michal	Laish	1
Michal	Phalti	1
Michal	Saul	3
Michri	Meshullam	1
Middin	Secacah	1
Midian	Abidah	1
Midian	Balaam	2
Midian	Balak	2
Midian	Beor	1
Midian	Dedan	1
Midian	Eldaah	2
Midian	Ephah	3
Midian	Epher	2
Midian	Evi	2
Midian	Hanoch	1
Midian	Henoch	1
Midian	Hur	2
Midian	Ishbak	2
Midian	Israel	3
Midian	Keturah	2
Midian	Moab	1
Midian	Moses	1
Midian	Oreb	2
Midian	Reba	2
Midian	Rekem	2
Midian	Sheba	2
Midian	Shuah	2
Midian	Zippor	1
Midian	Zur	2
Migdol	Noph	1
Migdol	Pathros	1
Mikloth	Shimeah	1
Milcah	Haran	1
Milcah	Iscah	1
Milcah	Nahor	2
Milcah	Noah	1
Milcah	Tirzah	2
Milcom	Ammon	1
Millo	Abimelech	1
Millo	David	1
Millo	Hazor	1
Millo	Jerusalem	1
Millo	Megiddo	1
Millo	Silla	1
Miniamin	Amariah	1
Miniamin	Elioenai	1
Miniamin	Hananiah	1
Miniamin	Jeshua	1
Miniamin	Michaiah	1
Miniamin	Shecaniah	1
Miniamin	Shemaiah	1
Miniamin	Zechariah	1
Miriam	Aaron	3
Miriam	Abihu	1
Miriam	Eleazar	1
Miriam	Ithamar	1
Miriam	Moses	1
Miriam	Nadab	1
Miriam	Shammai	1
Mishael	Azariah	5
Mishael	Elzaphan	2
Mishael	Hashum	1
Mishael	Malchiah	1
Mishael	Meshach	1
Mishael	Zechariah	1
Mishael	Zithri	1
Mishal	Abdon	1
Misham	Lod	1
Misham	Ono	1
Misham	Shamed	1
Mishma	Hadad	1
Mishma	Massa	2
Mishma	Tema	1
Mithredath	Sheshbazzar	1
Mizpah	Ahikam	1
Mizpah	Gedaliah	1
Mizpah	Ishmael	3
Mizpah	Johanan	3
Mizpah	Jonathan	1
Mizpah	Kareah	1
Mizpah	Nethaniah	3
Mizraim	Anamim	2
Mizraim	Canaan	2
Mizraim	Lehabim	2
Mizzah	Bashemath	1
Mnason	Cyprus	1
Moab	Ahab	1
Moab	Ahikam	1
Moab	Amalek	2
Moab	Ammon	8
Moab	Ar	1
Moab	Aram	1
Moab	Arnon	2
Moab	Babylon	1
Moab	Balaam	4
Moab	Balak	4
Moab	Beor	2
Moab	Chemosh	1
Moab	Dan	1
Moab	Edom	4
Moab	Gedaliah	1
Moab	Gilead	1
Moab	Hadadezer	1
Moab	Heshbon	1
Moab	Israel	7
Moab	Jacob	1
Moab	Jericho	8
Moab	Jerusalem	2
Moab	Jeshimon	1
Moab	Judah	3
Moab	Medeba	1
Moab	Midian	2
Moab	Molech	1
Moab	Moses	1
Moab	Nebo	2
Moab	Orpah	1
Moab	Philistines	4
Moab	Pisgah	2
Moab	Rehob	1
Moab	Ruth	1
Moab	Seir	3
Moab	Shittim	1
Moab	Zedekiah	1
Moab	Zidon	1
Moab	Zippor	1
Moab	Zobah	2
Molech	Ammon	1
Mordecai	Ahasuerus	1
Mordecai	Baanah	2
Mordecai	Bigvai	2
Mordecai	Bilshan	2
Mordecai	Esther	5
Mordecai	Haman	1
Mordecai	Jair	1
Mordecai	Jew	3
Mordecai	Nehum	1
Mordecai	Rehum	1
Mordecai	Shimei	1
Moriah	David	1
Moses	Aaron	100
Moses	Abihu	3
Moses	Abiram	2
Moses	Aholiab	1
Moses	Amalek	1
Moses	Bashan	1
Moses	Bezaleel	2
Moses	Canaan	1
Moses	Dan	1
Moses	Dathan	2
Moses	Edom	1
Moses	Eldad	1
Moses	Eleazar	16
Moses	Eliab	1
Moses	Elias	2
Moses	Eliezer	1
Moses	Elzaphan	1
Moses	Evi	1
Moses	Gad	4
Moses	Gershom	1
Moses	Gilead	2
Moses	Hazeroth	1
Moses	Hobab	1
Moses	Hor	1
Moses	Hur	4
Moses	Isaac	1
Moses	Israel	47
Moses	Ithamar	5
Moses	Jacob	2
Moses	Jehoshua	1
Moses	Jericho	5
Moses	Jerusalem	1
Moses	Jesus	1
Moses	Jethro	3
Moses	Joseph	3
Moses	Joshua	9
Moses	Kenites	1
Moses	Korah	1
Moses	Laban	1
Moses	Levi	1
Moses	Machir	1
Moses	Manasseh	3
Moses	Midian	2
Moses	Miriam	3
Moses	Mishael	1
Moses	Moab	8
Moses	Nadab	3
Moses	Nazareth	1
Moses	Nebo	1
Moses	Nun	5
Moses	Og	1
Moses	Oshea	1
Moses	Paran	1
Moses	Pharaoh	17
Moses	Phinehas	1
Moses	Pisgah	1
Moses	Raguel	1
Moses	Reba	1
Moses	Rekem	1
Moses	Reuben	2
Moses	Samuel	1
Moses	Sihon	1
Moses	Sinai	8
Moses	Tophel	1
Moses	Uri	1
Moses	Zur	1
Muppim	Ard	1
Muppim	Huppim	1
Mushi	Eder	2
Mushi	Eleazar	1
Mushi	Jaaziah	1
Mushi	Jerimoth	1
Mushi	Kish	1
Mushi	Merari	1
Mysia	Troas	1
Naam	Kenaz	1
Naamah	Makkedah	1
Naarah	Ahuzam	1
Naarah	Hepher	1
Naashon	Abihu	1
Naashon	Eleazar	1
Naashon	Nadab	1
Nabal	Absalom	1
Nabal	Geshur	1
Nabal	Talmai	1
Naboth	Ahab	2
Naboth	Samaria	1
Nadab	Aaron	1
Nadab	Abihu	12
Nadab	Abishur	1
Nadab	Appaim	1
Nadab	Asa	1
Nadab	Eleazar	8
Nadab	Israel	3
Nadab	Ithamar	6
Nadab	Jeroboam	1
Nadab	Judah	1
Nadab	Seled	1
Nadab	Sinai	1
Nahallal	Idalah	1
Naharai	Joab	1
Naharai	Zeruiah	1
Nahash	Ammiel	1
Nahash	Ammon	2
Nahash	Barzillai	1
Nahash	Machir	1
Nahash	On	1
Nahath	Asahel	1
Nahath	Bashemath	1
Nahath	Benaiah	1
Nahath	Eliel	1
Nahath	Jerimoth	1
Nahath	Jozabad	1
Nahath	Mahath	1
Nahath	Mizzah	3
Nahath	Shammah	3
Nahath	Shimei	1
Nahath	Zerah	3
Nahbi	Vophsi	1
Nahor	Haran	2
Nahor	Iscah	1
Nahor	Lot	1
Nahor	Milcah	1
Nahor	Sarai	1
Nahor	Terah	3
Nahshon	Boaz	1
Nahshon	Salma	1
Nahshon	Salmon	1
Naioth	Ramah	2
Naomi	Boaz	1
Naomi	Chilion	1
Naomi	David	1
Naomi	Elimelech	1
Naomi	Jesse	1
Naomi	Mara	1
Naomi	Obed	1
Naomi	Ruth	3
Naphish	Ishmael	1
Naphish	Kedemah	2
Naphtali	Ahira	1
Naphtali	Asher	2
Naphtali	Bashan	1
Naphtali	Bilhah	1
Naphtali	Ephraim	2
Naphtali	Gad	1
Naphtali	Galilee	2
Naphtali	Guni	2
Naphtali	Jahzeel	2
Naphtali	Jerimoth	1
Naphtali	Jezer	2
Naphtali	Manasseh	4
Naphtali	Nahbi	1
Naphtali	Shallum	1
Naphtali	Shechem	1
Naphtali	Vophsi	1
Nathan	Adaiah	1
Nathan	Adonijah	2
Nathan	Ahijah	1
Nathan	Bathsheba	1
Nathan	Benaiah	3
Nathan	David	5
Nathan	Gad	1
Nathan	Haggeri	1
Nathan	Haggith	1
Nathan	Iddo	1
Nathan	Jehoiada	2
Nathan	Joiarib	1
Nathan	Meshullam	1
Nathan	Mibhar	1
Nathan	Pelethites	1
Nathan	Rei	1
Nathan	Shimei	1
Nathan	Solomon	4
Nathan	Zabad	1
Nathan	Zechariah	1
Nathan	Zobah	1
Nathanael	Cana	1
Nathanael	Galilee	1
Nathanael	Jesus	2
Nathanael	Joseph	1
Nathanael	Moses	1
Nathanael	Nazareth	1
Nathanael	Zebedee	1
Naum	Esli	1
Nazareth	Capernaum	1
Nazareth	David	1
Nazareth	Galilee	1
Nazareth	John	1
Nazareth	Joseph	1
Neariah	Azrikam	1
Neariah	Elioenai	1
Neariah	Hezekiah	1
Neariah	Ishi	1
Neariah	Rephaiah	1
Nebaioth	Adbeel	1
Nebaioth	Kedar	1
Nebaioth	Mibsam	1
Nebat	Abijam	1
Nebat	Ahijah	1
Nebat	Baasha	2
Nebat	Ethbaal	1
Nebat	Israel	6
Nebat	Jehu	1
Nebat	Jezebel	1
Nebat	Judah	1
Nebat	Solomon	1
Nebo	Benaiah	1
Nebo	Beon	1
Nebo	Dan	1
Nebo	Gilead	1
Nebo	Jadau	1
Nebo	Jericho	2
Nebo	Joel	1
Nebo	Medeba	1
Nebo	Moab	1
Nebo	Pisgah	1
Nebo	Zabad	1
Nebo	Zebina	1
Nebuchadnezzar	Abednego	4
Nebuchadnezzar	Ahikam	1
Nebuchadnezzar	Babylon	22
Nebuchadnezzar	Dura	1
Nebuchadnezzar	Gedaliah	1
Nebuchadnezzar	Hamath	1
Nebuchadnezzar	Jeconiah	1
Nebuchadnezzar	Jehoiakim	1
Nebuchadnezzar	Jerusalem	5
Nebuchadnezzar	Judah	4
Nebuchadnezzar	Meshach	5
Nebuchadnezzar	Riblah	1
Nebuchadnezzar	Shadrach	5
Nebuchadnezzar	Zedekiah	1
Nehemiah	Azariah	1
Nehemiah	Baanah	2
Nehemiah	Bigvai	2
Nehemiah	Bilshan	2
Nehemiah	Ezra	1
Nehemiah	Hachaliah	2
Nehemiah	Mordecai	2
Nehemiah	Nehum	1
Nehemiah	Raamiah	1
Nehemiah	Reelaiah	1
Nehemiah	Rehum	1
Nehemiah	Tirshatha	2
Nehemiah	Zidkijah	1
Nehum	Baanah	1
Nehushta	Elnathan	1
Neiel	Cabul	1
Nemuel	Aaron	1
Nemuel	Abiram	1
Nemuel	Dathan	1
Nemuel	Jamin	1
Nemuel	Jarib	1
Nemuel	Moses	1
Nemuel	Zerah	1
Nepheg	Japhia	3
Nepheg	Zichri	1
Ner	Abinadab	2
Ner	Abner	1
Ner	Amasa	2
Ner	Gibeon	1
Ner	Ishbosheth	2
Ner	Israel	1
Ner	Jether	1
Ner	Joab	1
Ner	Jonathan	2
Ner	Judah	1
Ner	Kish	2
Ner	Mahanaim	2
Ner	Nadab	1
Ner	Saul	4
Ner	Zeruiah	1
Nergal	Ashima	1
Nergal	Hamath	1
Neriah	Babylon	1
Neriah	Hanameel	1
Neriah	Jehoiakim	1
Neriah	Josiah	1
Neriah	Judah	2
Neriah	Maaseiah	2
Neriah	Zedekiah	1
Nethaneel	Abiathar	1
Nethaneel	Ahimelech	1
Nethaneel	Amasai	1
Nethaneel	Benaiah	1
Nethaneel	David	1
Nethaneel	Eliezer	1
Nethaneel	Ezra	1
Nethaneel	Hanani	1
Nethaneel	Hashabiah	1
Nethaneel	Jozabad	2
Nethaneel	Judah	2
Nethaneel	Michaiah	1
Nethaneel	Raddai	1
Nethaneel	Zadok	1
Nethaneel	Zechariah	1
Nethaneel	Zuar	5
Nethaniah	Adonijah	1
Nethaniah	Ahikam	5
Nethaniah	Asahel	1
Nethaniah	Babylon	1
Nethaniah	Baruch	1
Nethaniah	Elishama	3
Nethaniah	Gedaliah	5
Nethaniah	Jehonathan	1
Nethaniah	Jehoram	1
Nethaniah	Johanan	3
Nethaniah	Jonathan	1
Nethaniah	Kareah	1
Nethaniah	Mizpah	3
Nethaniah	Shelemiah	1
Nethaniah	Shemiramoth	1
Nethaniah	Zebadiah	1
Nethinims	David	1
Nethinims	Gispa	1
Nethinims	Hashupha	1
Nethinims	Jerusalem	1
Nethinims	Ophel	2
Nethinims	Ziha	3
Nibhaz	Adrammelech	1
Nibhaz	Anammelech	1
Nibhaz	Tartak	1
Nicanor	Antioch	1
Nicanor	Nicolas	1
Nicanor	Parmenas	1
Nicanor	Timon	1
Nicodemus	Jesus	1
Nicolas	Antioch	1
Niger	Cyrene	1
Niger	Herod	1
Niger	Manaen	1
Niger	Saul	1
Nimrah	Beon	1
Nimrah	Elealeh	1
Nimrah	Heshbon	1
Nimrah	Nebo	1
Nimrah	Shebam	1
Nimshi	Elisha	1
Nimshi	Hazael	1
Nimshi	Israel	2
Nimshi	Joram	1
Nimshi	Shaphat	1
Nisan	Ahasuerus	1
Nisan	Pur	1
Nisroch	Adrammelech	2
Nisroch	Sharezer	2
No	Aaron	1
No	Haran	1
No	Herod	1
No	Jesus	1
No	Laban	1
No	Noph	1
No	Pharaoh	1
Noadiah	Binnui	1
Noah	Canaan	1
Noah	Daniel	2
Noah	Ham	6
Noah	Hoglah	3
Noah	Job	2
Noah	Milcah	3
Noah	Shem	6
Noah	Tirzah	2
Nob	Ahimelech	2
Nob	Ahitub	1
Nobah	Jogbehah	1
Nogah	Japhia	2
Nogah	Nepheg	2
Noph	Pathros	1
Nun	Caleb	2
Nun	Jehoshua	1
Nun	Jephunneh	2
Nun	Moses	1
Nun	Shittim	1
Obadiah	Ahab	1
Obadiah	Akkub	1
Obadiah	Asa	1
Obadiah	Eliab	1
Obadiah	Elijah	1
Obadiah	Elkanah	1
Obadiah	Galal	1
Obadiah	Hanan	2
Obadiah	Ishiah	1
Obadiah	Jeduthun	1
Obadiah	Jerimoth	1
Obadiah	Joel	1
Obadiah	Judah	1
Obadiah	Merari	1
Obadiah	Meshullam	2
Obadiah	Michaiah	1
Obadiah	Naphtali	1
Obadiah	Nethaneel	1
Obadiah	Shemaiah	1
Obadiah	Zechariah	2
Obal	Abimael	1
Obal	Sheba	1
Obed	Adaiah	1
Obed	Azariah	1
Obed	David	2
Obed	Elihu	1
Obed	Elishaphat	1
Obed	Elzabad	1
Obed	Jasiel	1
Obed	Jehu	1
Obed	Jesse	3
Obed	Maaseiah	1
Obed	Mesobaite	1
Obed	Ruth	1
Obed	Semachiah	1
Obed	Zichri	1
Obil	Jehdeiah	1
Obil	Meronothite	1
Oded	Benjamin	1
Oded	Judah	1
Og	Ashtaroth	3
Og	Bashan	10
Og	Edrei	1
Og	Jair	1
Og	Machir	1
Og	Manasseh	2
Ohad	Jachin	2
Ohad	Shaul	2
Ohad	Zohar	2
Ohel	Hasadiah	1
Omar	Gatam	2
Omar	Kenaz	1
Omar	Zepho	2
Omega	Asia	1
Omega	Laodicea	1
Omega	Pergamos	1
Omega	Philadelphia	1
Omega	Sardis	1
Omega	Smyrna	1
Omega	Thyatira	1
Omri	Abiah	1
Omri	Anathoth	1
Omri	Gibbethon	1
Omri	Ginath	1
Omri	Imri	1
Omri	Israel	3
Omri	Jerimoth	1
Omri	Judah	1
Omri	Pharez	1
Omri	Samaria	1
Omri	Tibni	1
On	Abagtha	1
On	Abidan	1
On	Adar	1
On	Ahasuerus	1
On	Ahiezer	1
On	Ahira	1
On	Ammishaddai	1
On	Carcas	1
On	Deuel	1
On	Eliab	1
On	Eliasaph	1
On	Elishama	1
On	Elizur	2
On	Ephraim	1
On	Esther	1
On	Gamaliel	1
On	Gideoni	1
On	Haman	1
On	Helon	1
On	Heshbon	1
On	Israel	2
On	Joshua	1
On	Mehuman	1
On	Moab	1
On	Mordecai	1
On	Moses	3
On	Nethaneel	1
On	Ocran	1
On	Pagiel	1
On	Pedahzur	1
On	Reuben	1
On	Shedeur	2
On	Shelumiel	1
On	Shushan	1
On	Sihon	1
On	Zethar	1
On	Zuar	1
On	Zurishaddai	1
Onam	Abishur	1
Onam	Aiah	1
Onam	Anah	1
Onam	Jada	1
Onam	Nadab	1
Onam	Shammai	1
Onam	Zibeon	1
Ono	Lod	1
Ophel	Gispa	1
Ophel	Ziha	1
Ophir	Jobab	2
Ophrah	Israel	1
Ophrah	Joab	1
Ophrah	Joash	1
Ophrah	Shual	1
Oreb	Zalmunna	1
Oreb	Zebah	1
Oreb	Zeeb	2
Ornan	David	1
Orpah	Ruth	1
Oshea	Jehoshua	1
Oshea	Nun	2
Othni	Elihu	1
Othni	Elzabad	1
Othni	Obed	1
Othni	Rephael	1
Othni	Semachiah	1
Othniel	Caleb	1
Othniel	Kenaz	3
Ozem	Ahijah	1
Ozem	David	1
Ozias	Achaz	1
Ozias	Joatham	1
Ozni	Eri	1
Pagiel	Ocran	4
Pai	Matred	1
Pai	Mehetabel	1
Pai	Mezahab	1
Palal	Uzai	1
Pallu	Eliab	1
Pallu	Hezron	2
Paltiel	Azzan	1
Pamphylia	Cyrene	1
Pamphylia	John	1
Pamphylia	Libya	1
Pamphylia	Rome	1
Paphos	John	1
Paphos	Pamphylia	1
Paphos	Perga	1
Paran	Hazeroth	1
Paran	Laban	1
Paran	Selah	1
Paran	Tophel	1
Parmashta	Vajezatha	1
Parmenas	Antioch	1
Parmenas	Nicolas	1
Parosh	Eleazar	1
Parosh	Jeziah	1
Parosh	Malchiah	1
Parosh	Miamin	1
Parosh	Ramiah	1
Parosh	Zatthu	1
Parshandatha	Dalphon	1
Paruah	Issachar	1
Paseah	Besodeiah	1
Paseah	Meshullam	1
Paseah	Tehinnah	1
Pashur	Adiel	1
Pashur	Amariah	1
Pashur	Elioenai	1
Pashur	Immer	1
Pashur	Ishmael	1
Pashur	Jozabad	1
Pashur	Jucal	1
Pashur	Maaseiah	2
Pashur	Maasiai	1
Pashur	Malchiah	1
Pashur	Melchiah	1
Pashur	Nethaneel	1
Pashur	Shelemiah	1
Pashur	Zephaniah	1
Pathros	Cush	1
Pathros	Zoan	1
Pau	Matred	1
Pau	Mehetabel	1
Paul	Achaia	2
Paul	Antioch	1
Paul	Apollos	3
Paul	Aquila	1
Paul	Asia	1
Paul	Barnabas	6
Paul	Barsabas	1
Paul	Berea	1
Paul	Cephas	2
Paul	Christ	2
Paul	Corinth	1
Paul	Gallio	1
Paul	James	1
Paul	Jerusalem	3
Paul	Jesus	13
Paul	Jew	1
Paul	John	2
Paul	Judas	1
Paul	Macedonia	1
Paul	Mercurius	1
Paul	Pamphylia	1
Paul	Paphos	1
Paul	Pentecost	1
Paul	Perga	1
Paul	Priscilla	1
Paul	Rome	1
Paul	Sadducees	1
Paul	Silas	9
Paul	Silvanus	2
Paul	Tarsus	1
Paul	Timotheus	5
Paulus	Barnabas	1
Paulus	Saul	1
Pedaiah	Hanan	1
Pedaiah	Hananiah	1
Pedaiah	Hashum	1
Pedaiah	Hoshama	1
Pedaiah	Ithiel	1
Pedaiah	Jecamiah	1
Pedaiah	Maaseiah	1
Pedaiah	Malchiah	1
Pedaiah	Meshullam	1
Pedaiah	Mishael	1
Pedaiah	Rumah	1
Pedaiah	Shenazar	1
Pedaiah	Shimei	1
Pedaiah	Zaccur	1
Pedaiah	Zechariah	1
Pedaiah	Zerubbabel	1
Pekah	Ahaz	2
Pekah	Galilee	1
Pekah	Gilead	1
Pekah	Hazor	1
Pekah	Ijon	1
Pekah	Israel	5
Pekah	Janoah	1
Pekah	Jerusalem	1
Pekah	Jotham	3
Pekah	Judah	3
Pekah	Remaliah	9
Pekah	Samaria	1
Pekah	Uzziah	2
Pekahiah	Israel	1
Pekahiah	Menahem	1
Pekahiah	Samaria	1
Pekod	Shoa	1
Pelaiah	Akkub	1
Pelaiah	Anani	1
Pelaiah	Dalaiah	1
Pelaiah	Johanan	1
Pelaliah	Amzi	1
Pelaliah	Malchiah	1
Pelaliah	Pashur	1
